"a_Name","actual","fit","resid","mad","mape","p"
"Southwest Louisiana Health Care System, Inc., d/b/a Lake Charles
Memorial Health System",310485000,301917469.196507,-8567530.80349267,7572736.97154413,0.0260927412902235,0.973907258709776
"Southwest Louisiana Health Care System, Inc., d/b/a Lake Charles
Memorial Health System",328831999.999999,328621910.920348,-210089.079651713,7572736.97154413,0.0260927412902235,0.973907258709776
"Southwest Louisiana Health Care System, Inc., d/b/a Lake Charles
Memorial Health System",344032000,357819960.220142,13787960.2201411,7572736.97154413,0.0260927412902235,0.973907258709776
"Sparrow Health System (MI)",771116000.000001,771116000.000184,0.000183582305908203,27729176.116775,0.0297263923053705,0.97027360769463
"Sparrow Health System (MI)",804058999.999999,792809464.550818,-11249535.4491817,27729176.116775,0.0297263923053705,0.97027360769463
"Sparrow Health System (MI)",825818000.000001,835125941.724004,9307941.72400367,27729176.116775,0.0297263923053705,0.97027360769463
"Sparrow Health System (MI)",835449000,879817166.50454,44368166.50454,27729176.116775,0.0297263923053705,0.97027360769463
"Sparrow Health System (MI)",964531000,927022643.510567,-37508356.4894331,27729176.116775,0.0297263923053705,0.97027360769463
"Sparrow Health System (MI)",1027225000,976890425.512872,-50334574.4871269,27729176.116775,0.0297263923053705,0.97027360769463
"Sparrow Health System (MI)",988242000,1029577658.16296,41335658.1629558,27729176.116775,0.0297263923053705,0.97027360769463
"Spartanburg Regional Healthcare System (SC)",708071000.000001,708071000.000011,1.01327896118164e-05,17406697.9757248,0.0189718673138576,0.981028132686142
"Spartanburg Regional Healthcare System (SC)",719524999.999999,723042710.289859,3517710.28985965,17406697.9757248,0.0189718673138576,0.981028132686142
"Spartanburg Regional Healthcare System (SC)",759552000.000001,780992294.637529,21440294.6375277,17406697.9757248,0.0189718673138576,0.981028132686142
"Spartanburg Regional Healthcare System (SC)",872296000,843832198.510411,-28463801.4895898,17406697.9757248,0.0189718673138576,0.981028132686142
"Spartanburg Regional Healthcare System (SC)",914178999.999999,911995009.283387,-2183990.71661162,17406697.9757248,0.0189718673138576,0.981028132686142
"Spartanburg Regional Healthcare System (SC)",1016925000,985953278.756387,-30971721.2436132,17406697.9757248,0.0189718673138576,0.981028132686142
"Spartanburg Regional Healthcare System (SC)",1030954000,1066223367.45286,35269367.4528615,17406697.9757248,0.0189718673138576,0.981028132686142
"Spectrum Health (MI)",1479779000,1479779000.00055,0.000546693801879883,44714695.4646622,0.0205742967273794,0.979425703272621
"Spectrum Health (MI)",1598939000,1612853560.07507,13914560.0750706,44714695.4646622,0.0205742967273794,0.979425703272621
"Spectrum Health (MI)",1736361000,1745496960.69349,9135960.69349027,44714695.4646622,0.0205742967273794,0.979425703272621
"Spectrum Health (MI)",1868625000,1889605788.42721,20980788.4272068,44714695.4646622,0.0205742967273794,0.979425703272621
"Spectrum Health (MI)",2098167000,2046217314.70083,-51949685.2991693,44714695.4646622,0.0205742967273794,0.979425703272621
"Spectrum Health (MI)",2323353000,2216466693.26228,-106886306.73772,44714695.4646622,0.0205742967273794,0.979425703272621
"Spectrum Health (MI)",2291461000,2401596567.01943,110135567.019432,44714695.4646622,0.0205742967273794,0.979425703272621
"SSM Health Care (MO)",2811250000,2811249999.99952,-0.000479221343994141,78533422.765589,0.0220760369917081,0.977923963008292
"SSM Health Care (MO)",3061547000,2962070474.88596,-99476525.1140413,78533422.765589,0.0220760369917081,0.977923963008292
"SSM Health Care (MO)",3112457000,3207262696.76166,94805696.7616587,78533422.765589,0.0220760369917081,0.977923963008292
"SSM Health Care (MO)",3361142000,3473758555.92301,112616555.92301,78533422.765589,0.0220760369917081,0.977923963008292
"SSM Health Care (MO)",3802067000,3763493200.07081,-38573799.9291878,78533422.765589,0.0220760369917081,0.977923963008292
"SSM Health Care (MO)",4220241999.99999,4078584953.31149,-141657046.688506,78533422.765589,0.0220760369917081,0.977923963008292
"SSM Health Care (MO)",4358749000.00001,4421353334.94225,62604334.9422398,78533422.765589,0.0220760369917081,0.977923963008292
"St Luke's Health Corporation (MO)",409523999.999999,409524000.000296,0.00029677152633667,4283408.13516379,0.00907341367599212,0.990926586324008
"St Luke's Health Corporation (MO)",415064000,418405807.469405,3341807.46940452,4283408.13516379,0.00907341367599212,0.990926586324008
"St Luke's Health Corporation (MO)",431913000,433916184.895043,2003184.89504337,4283408.13516379,0.00907341367599212,0.990926586324008
"St Luke's Health Corporation (MO)",449317000,450031569.112194,714569.112193763,4283408.13516379,0.00907341367599212,0.990926586324008
"St Luke's Health Corporation (MO)",481590000,466776677.946445,-14813322.0535551,4283408.13516379,0.00907341367599212,0.990926586324008
"St Luke's Health Corporation (MO)",484503000,484177283.004774,-325716.995226085,4283408.13516379,0.00907341367599212,0.990926586324008
"St Luke's Health Corporation (MO)",493475000,502260256.420427,8785256.42042696,4283408.13516379,0.00907341367599212,0.990926586324008
"St. Anthony’s Medical Center and Affiliates",425529999.999999,425529999.999761,-0.00023883581161499,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Anthony’s Medical Center and Affiliates",419834000,421155177.220882,1321177.2208817,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Anthony’s Medical Center and Affiliates",419456000,425460045.286872,6004045.28687251,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Anthony’s Medical Center and Affiliates",443574000.000001,429811154.304441,-13762845.6955593,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Anthony’s Medical Center and Affiliates",430810000,434209023.884187,3399023.8841868,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Anthony’s Medical Center and Affiliates",435898000.000001,438654179.734731,2756179.73473018,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Anthony’s Medical Center and Affiliates",443147255,443147153.695498,-101.304501533508,3891910.44671013,0.00895728922775094,0.991042710772249
"St. Charles Health System (OR)",449622000,449621999.999896,-0.00010383129119873,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Charles Health System (OR)",480770000,489596391.740625,8826391.74062532,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Charles Health System (OR)",531249000,519059957.70918,-12189042.2908202,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Charles Health System (OR)",546906999.999999,550390548.915856,3483548.9158572,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Charles Health System (OR)",586026000,583712168.691473,-2313831.30852795,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Charles Health System (OR)",624835999.999999,619157420.677359,-5678579.3226397,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Charles Health System (OR)",649247000.000001,656868129.766414,7621129.76641285,5730360.47785529,0.0103496287316263,0.989650371268374
"St. Clair Health Corporation (PA)",230123000,230123000.000092,9.23871994018555e-05,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Clair Health Corporation (PA)",240207000,238831434.356917,-1375565.64308345,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Clair Health Corporation (PA)",247619000,253505958.096642,5886958.09664181,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Clair Health Corporation (PA)",269354000,269131729.079925,-222270.920075417,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Clair Health Corporation (PA)",293189000,285773481.90885,-7415518.09114969,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Clair Health Corporation (PA)",306993999.999999,303500557.662217,-3493442.33778262,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Clair Health Corporation (PA)",315990000,322387245.530776,6397245.53077579,3541571.51708588,0.0124633235911491,0.987536676408851
"St. Elizabeth Healthcare (KY)",907247000,907247000.000006,6.43730163574219e-06,11743080.9596179,0.0113246859189499,0.98867531408105
"St. Elizabeth Healthcare (KY)",938251000,916713846.571239,-21537153.4287604,11743080.9596179,0.0113246859189499,0.98867531408105
"St. Elizabeth Healthcare (KY)",952469000.000001,968525129.305325,16056129.305324,11743080.9596179,0.0113246859189499,0.98867531408105
"St. Elizabeth Healthcare (KY)",1018966000,1023414600.90684,4448600.90684128,11743080.9596179,0.0113246859189499,0.98867531408105
"St. Elizabeth Healthcare (KY)",1063479000,1081573671.12686,18094671.1268623,11743080.9596179,0.0113246859189499,0.98867531408105
"St. Elizabeth Healthcare (KY)",1141255000,1143206163.26058,1951163.26058245,11743080.9596179,0.0113246859189499,0.98867531408105
"St. Elizabeth Healthcare (KY)",1228643000,1208529151.31105,-20113848.6889482,11743080.9596179,0.0113246859189499,0.98867531408105
"St. George Corporation (owner of Palos Community Hospital) (IL)",322706000,322705999.999886,-0.000113487243652344,4936944.25201572,0.0137859874418048,0.986214012558195
"St. George Corporation (owner of Palos Community Hospital) (IL)",318112000,317974432.848405,-137567.151595652,4936944.25201572,0.0137859874418048,0.986214012558195
"St. George Corporation (owner of Palos Community Hospital) (IL)",323113000,330869587.703222,7756587.70322192,4936944.25201572,0.0137859874418048,0.986214012558195
"St. George Corporation (owner of Palos Community Hospital) (IL)",349938000,344315486.063063,-5622513.93693709,4936944.25201572,0.0137859874418048,0.986214012558195
"St. George Corporation (owner of Palos Community Hospital) (IL)",362800000,358336782.754039,-4463217.24596101,4936944.25201572,0.0137859874418048,0.986214012558195
"St. George Corporation (owner of Palos Community Hospital) (IL)",380176000.000001,372959285.062488,-7216714.93751228,4936944.25201572,0.0137859874418048,0.986214012558195
"St. George Corporation (owner of Palos Community Hospital) (IL)",378847999.999999,388210008.788768,9362008.78876859,4936944.25201572,0.0137859874418048,0.986214012558195
"St. Joseph's Healthcare Systems (NJ)",578456000.000001,578455999.999551,-0.000450015068054199,9137681.88199147,0.013466987276999,0.986533012723001
"St. Joseph's Healthcare Systems (NJ)",617908000.000001,621335691.601112,3427691.60111094,9137681.88199147,0.013466987276999,0.986533012723001
"St. Joseph's Healthcare Systems (NJ)",629217000,640654102.26698,11437102.2669804,9137681.88199147,0.013466987276999,0.986533012723001
"St. Joseph's Healthcare Systems (NJ)",672226999.999999,660603741.908551,-11623258.0914479,9137681.88199147,0.013466987276999,0.986533012723001
"St. Joseph's Healthcare Systems (NJ)",693232000,681206190.550625,-12025809.4493752,9137681.88199147,0.013466987276999,0.986533012723001
"St. Joseph's Healthcare Systems (NJ)",711080999.999999,702483797.354874,-8597202.64512515,9137681.88199147,0.013466987276999,0.986533012723001
"St. Joseph's Healthcare Systems (NJ)",707606999.999999,724459709.11945,16852709.1194507,9137681.88199147,0.013466987276999,0.986533012723001
"St. Luke's University Health Network (PA)",817946601.000001,817946600.999792,-0.000209212303161621,22913214.14958,0.0195223830465097,0.98047761695349
"St. Luke's University Health Network (PA)",928776932.999999,947795714.886743,19018781.8867438,22913214.14958,0.0195223830465097,0.98047761695349
"St. Luke's University Health Network (PA)",1082569003,1032335493.1753,-50233509.8246995,22913214.14958,0.0195223830465097,0.98047761695349
"St. Luke's University Health Network (PA)",1112101032,1124813083.76398,12712051.7639782,22913214.14958,0.0195223830465097,0.98047761695349
"St. Luke's University Health Network (PA)",1205412175,1226009612.49719,20597437.4971864,22913214.14958,0.0195223830465097,0.98047761695349
"St. Luke's University Health Network (PA)",1310293448,1336786476.91136,26493028.9113607,22913214.14958,0.0195223830465097,0.98047761695349
"St. Luke's University Health Network (PA)",1489431624,1458093934.83712,-31337689.1628821,22913214.14958,0.0195223830465097,0.98047761695349
"Stamford Health, Inc. (CT)",441135000,441134999.999987,-1.2516975402832e-05,4517978.95517447,0.00887190185995897,0.991128098140041
"Stamford Health, Inc. (CT)",481594000.000001,476699283.583107,-4894716.41689342,4517978.95517447,0.00887190185995897,0.991128098140041
"Stamford Health, Inc. (CT)",495861000,492159126.109257,-3701873.8907429,4517978.95517447,0.00887190185995897,0.991128098140041
"Stamford Health, Inc. (CT)",496037000,508146250.244929,12109250.2449296,4517978.95517447,0.00887190185995897,0.991128098140041
"Stamford Health, Inc. (CT)",521110999.999999,524679483.21028,3568483.21028042,4517978.95517447,0.00887190185995897,0.991128098140041
"Stamford Health, Inc. (CT)",544621000.000001,541778353.424741,-2842646.5752598,4517978.95517447,0.00887190185995897,0.991128098140041
"Stamford Health, Inc. (CT)",563971999.999999,559463117.651897,-4508882.34810269,4517978.95517447,0.00887190185995897,0.991128098140041
"Stanford Health care (CA)",2041469000,2041468999.99963,-0.000369787216186523,54193256.5289386,0.0162514442026213,0.983748555797379
"Stanford Health care (CA)",2299722000,2273346048.23608,-26375951.7639251,54193256.5289386,0.0162514442026213,0.983748555797379
"Stanford Health care (CA)",2563603000,2580203642.24542,16600642.2454238,54193256.5289386,0.0162514442026213,0.983748555797379
"Stanford Health care (CA)",2839389000,2930660979.55898,91271979.5589857,54193256.5289386,0.0162514442026213,0.983748555797379
"Stanford Health care (CA)",3393413000,3331211768.35095,-62201231.6490474,54193256.5289386,0.0162514442026213,0.983748555797379
"Stanford Health care (CA)",3893005000,3789360072.95514,-103644927.044854,54193256.5289386,0.0162514442026213,0.983748555797379
"Stanford Health care (CA)",4234526000,4313784063.43996,79258063.4399643,54193256.5289386,0.0162514442026213,0.983748555797379
"Steward Health Care System, LLC (MA)",1356704000,1356703999.99985,-0.000149250030517578,283261332.313604,0.0667068473679616,0.933293152632038
"Steward Health Care System, LLC (MA)",1678068000,1577859457.88743,-100208542.112571,283261332.313604,0.0667068473679616,0.933293152632038
"Steward Health Care System, LLC (MA)",2075553851.55789,2037344527.8196,-38209323.738287,283261332.313604,0.0667068473679616,0.933293152632038
"Steward Health Care System, LLC (MA)",2567192623.13375,2638761047.86841,71568424.7346568,283261332.313604,0.0667068473679616,0.933293152632038
"Steward Health Care System, LLC (MA)",3175286422.62189,3428398078.9994,253111656.377514,283261332.313604,0.0667068473679616,0.933293152632038
"Steward Health Care System, LLC (MA)",3927420083.25786,4468423950.64699,541003867.389132,283261332.313604,0.0667068473679616,0.933293152632038
"Steward Health Care System, LLC (MA)",6821325488.70228,5842597976.85936,-978727511.842916,283261332.313604,0.0667068473679616,0.933293152632038
"Stormont-Vail Healthcare (KS)",486024373.000001,486024372.999854,-0.000146806240081787,8836708.15664475,0.0161689972869827,0.983831002713017
"Stormont-Vail Healthcare (KS)",509639238.999999,494112467.434385,-15526771.5656139,8836708.15664475,0.0161689972869827,0.983831002713017
"Stormont-Vail Healthcare (KS)",510157085,519679803.119999,9522718.11999899,8836708.15664475,0.0161689972869827,0.983831002713017
"Stormont-Vail Healthcare (KS)",532551835,546639590.675945,14087755.6759454,8836708.15664475,0.0161689972869827,0.983831002713017
"Stormont-Vail Healthcare (KS)",568197728,575071285.287613,6873557.28761256,8836708.15664475,0.0161689972869827,0.983831002713017
"Stormont-Vail Healthcare (KS)",618737149.999999,605059074.748428,-13678075.2515709,8836708.15664475,0.0161689972869827,0.983831002713017
"Stormont-Vail Healthcare (KS)",638860252,636692172.804375,-2168079.19562471,8836708.15664475,0.0161689972869827,0.983831002713017
"Summa Health System (OH)",783895000,783895000.000716,0.000715732574462891,12458927.806396,0.0149168461183193,0.985083153881681
"Summa Health System (OH)",788369000,804324295.027959,15955295.0279593,12458927.806396,0.0149168461183193,0.985083153881681
"Summa Health System (OH)",820916000.000001,813618400.260967,-7297599.73903358,12458927.806396,0.0149168461183193,0.985083153881681
"Summa Health System (OH)",817495999.999999,823025198.327381,5529198.32738185,12458927.806396,0.0149168461183193,0.985083153881681
"Summa Health System (OH)",867486999.999999,832546116.955467,-34940883.0445313,12458927.806396,0.0149168461183193,0.985083153881681
"Summa Health System (OH)",844146999.999999,842182602.693689,-1964397.30631065,12458927.806396,0.0149168461183193,0.985083153881681
"Summa Health System (OH)",830411000,851936121.19884,21525121.1988393,12458927.806396,0.0149168461183193,0.985083153881681
"Sutter Health (CA)",7.753e+09,7753000000.00347,0.00347042083740234,105999570.784963,0.0119501208843681,0.988049879115632
"Sutter Health (CA)",8.236e+09,8025567353.83765,-210432646.162343,105999570.784963,0.0119501208843681,0.988049879115632
"Sutter Health (CA)",8360999999.99999,8512017116.68459,151017116.684596,105999570.784963,0.0119501208843681,0.988049879115632
"Sutter Health (CA)",8836000000.00001,9029322756.39577,193322756.395763,105999570.784963,0.0119501208843681,0.988049879115632
"Sutter Health (CA)",9557999999.99998,9579525132.63119,21525132.6312008,105999570.784963,0.0119501208843681,0.988049879115632
"Sutter Health (CA)",1.029e+10,10164805440.2274,-125194559.772568,105999570.784963,0.0119501208843681,0.988049879115632
"Sutter Health (CA)",1.0828e+10,10787495216.1552,-40504783.8447971,105999570.784963,0.0119501208843681,0.988049879115632
"Swedish Covenant Hospital (IL)",215647000,215646999.999975,-2.53021717071533e-05,4712824.47547709,0.0176828262480213,0.982317173751979
"Swedish Covenant Hospital (IL)",228542000,228293025.45047,-248974.549529284,4712824.47547709,0.0176828262480213,0.982317173751979
"Swedish Covenant Hospital (IL)",240913000,239030950.432386,-1882049.56761318,4712824.47547709,0.0176828262480213,0.982317173751979
"Swedish Covenant Hospital (IL)",241851000,250301414.816944,8450414.81694445,4712824.47547709,0.0176828262480213,0.982317173751979
"Swedish Covenant Hospital (IL)",265629000,262132129.632422,-3496870.36757809,4712824.47547709,0.0176828262480213,0.982317173751979
"Swedish Covenant Hospital (IL)",285669000,274552312.878974,-11116687.1210263,4712824.47547709,0.0176828262480213,0.982317173751979
"Swedish Covenant Hospital (IL)",279798000,287592774.905623,7794774.90562296,4712824.47547709,0.0176828262480213,0.982317173751979
"SwedishAmerican Hospital and Subsidiary (IL)",365754000,365754000.000156,0.000155925750732422,54393188.5699685,0.184511369268738,0.815488630731262
"SwedishAmerican Hospital and Subsidiary (IL)",378811000.000001,350592610.75027,-28218389.249731,54393188.5699685,0.184511369268738,0.815488630731262
"SwedishAmerican Hospital and Subsidiary (IL)",385235000,356263837.49695,-28971162.5030502,54393188.5699685,0.184511369268738,0.815488630731262
"SwedishAmerican Hospital and Subsidiary (IL)",397710999.999999,362031540.672705,-35679459.3272947,54393188.5699685,0.184511369268738,0.815488630731262
"SwedishAmerican Hospital and Subsidiary (IL)",209021000,367897438.299155,158876438.299155,54393188.5699685,0.184511369268738,0.815488630731262
"SwedishAmerican Hospital and Subsidiary (IL)",434601999.999999,373863280.292814,-60738719.7071854,54393188.5699685,0.184511369268738,0.815488630731262
"SwedishAmerican Hospital and Subsidiary (IL)",448198999.999999,379930849.096793,-68268150.9032065,54393188.5699685,0.184511369268738,0.815488630731262
"Tallahassee Memorial Healthcare (FL)",458087944.000001,458087944.000209,0.00020831823348999,6518750.67091922,0.0117330966869153,0.988266903313085
"Tallahassee Memorial Healthcare (FL)",480815392.000001,471346632.254733,-9468759.74526793,6518750.67091922,0.0117330966869153,0.988266903313085
"Tallahassee Memorial Healthcare (FL)",503693483,508218341.636296,4524858.63629621,6518750.67091922,0.0117330966869153,0.988266903313085
"Tallahassee Memorial Healthcare (FL)",533630700,548130060.864155,14499360.8641549,6518750.67091922,0.0117330966869153,0.988266903313085
"Tallahassee Memorial Healthcare (FL)",590257796.999999,591344730.515764,1086933.51576519,6518750.67091922,0.0117330966869153,0.988266903313085
"Tallahassee Memorial Healthcare (FL)",651857841.999999,638149059.499399,-13708782.5005999,6518750.67091922,0.0117330966869153,0.988266903313085
"Tallahassee Memorial Healthcare (FL)",686513203.999999,688855763.434141,2342559.43414211,6518750.67091922,0.0117330966869153,0.988266903313085
"Tanner Health System (GA)",315008731,315008730.999934,-6.59823417663574e-05,4505253.76091518,0.0106578810177676,0.989342118982232
"Tanner Health System (GA)",353627742,351056354.101208,-2571387.89879179,4505253.76091518,0.0106578810177676,0.989342118982232
"Tanner Health System (GA)",372573239,379445009.073404,6871770.07340479,4505253.76091518,0.0106578810177676,0.989342118982232
"Tanner Health System (GA)",410686380.000001,410255414.143116,-430965.856885016,4505253.76091518,0.0106578810177676,0.989342118982232
"Tanner Health System (GA)",454351598,443704460.462391,-10647137.537609,4505253.76091518,0.0106578810177676,0.989342118982232
"Tanner Health System (GA)",473519092,480029353.198734,6510261.19873452,4505253.76091518,0.0106578810177676,0.989342118982232
"Temple University Health System (PA)",967083000.000001,967083000.000369,0.000367641448974609,46820805.630167,0.0382307237226718,0.961769276277328
"Temple University Health System (PA)",956633999.999999,1051190764.89853,94556764.8985308,46820805.630167,0.0382307237226718,0.961769276277328
"Temple University Health System (PA)",1262001000,1159078164.4726,-102922835.527404,46820805.630167,0.0382307237226718,0.961769276277328
"Temple University Health System (PA)",1320944000,1278625837.98379,-42318162.0162082,46820805.630167,0.0382307237226718,0.961769276277328
"Temple University Health System (PA)",1432806000,1411155039.47295,-21650960.5270467,46820805.630167,0.0382307237226718,0.961769276277328
"Temple University Health System (PA)",1558863000,1558143426.30268,-719573.697320938,46820805.630167,0.0382307237226718,0.961769276277328
"Temple University Health System (PA)",1655667000,1721244342.74429,65577342.7442904,46820805.630167,0.0382307237226718,0.961769276277328
"Tenet Healthcare Corporation (TX)",8.654e+09,8653999999.99973,-0.000276565551757812,1519969031.90361,0.0959041425241308,0.904095857475869
"Tenet Healthcare Corporation (TX)",9119000000.00001,10188574496.6022,1069574496.60222,1519969031.90361,0.0959041425241308,0.904095857475869
"Tenet Healthcare Corporation (TX)",1.1102e+10,11903356115.4314,801356115.431459,1519969031.90361,0.0959041425241308,0.904095857475869
"Tenet Healthcare Corporation (TX)",1.6603e+10,13921352793.1296,-2681647206.8704,1519969031.90361,0.0959041425241308,0.904095857475869
"Tenet Healthcare Corporation (TX)",1.8634e+10,16298684074.6717,-2335315925.32825,1519969031.90361,0.0959041425241308,0.904095857475869
"Tenet Healthcare Corporation (TX)",1.9621e+10,19102307521.2797,-518692478.720306,1519969031.90361,0.0959041425241308,0.904095857475869
"Tenet Healthcare Corporation (TX)",1.9179e+10,22412197000.3724,3233197000.37238,1519969031.90361,0.0959041425241308,0.904095857475869
"Texas Children's Hospital",1081496000,1081495999.99991,-8.84532928466797e-05,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Children's Hospital",1204763000,1250104951.17218,45341951.1721811,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Children's Hospital",1373555000,1368798854.68274,-4756145.31725812,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Children's Hospital",1530616000,1499351222.33673,-31264777.6632681,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Children's Hospital",1706801000,1643003348.96712,-63797651.0328753,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Children's Hospital",1858024000,1801132185.2645,-56891814.7354968,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Children's Hospital",1867385000,1975265770.45233,107880770.452329,44276158.6247852,0.026756223020529,0.973243776979471
"Texas Health Resources",3284709999.99999,3284709999.99746,-0.0025324821472168,24074582.9878069,0.00609562193349851,0.993904378066501
"Texas Health Resources",3547347000,3516249102.69019,-31097897.3098154,24074582.9878069,0.00609562193349851,0.993904378066501
"Texas Health Resources",3643315000,3685617496.7236,42302496.7236009,24074582.9878069,0.00609562193349851,0.993904378066501
"Texas Health Resources",3861363000,3863532887.73076,2169887.73075485,24074582.9878069,0.00609562193349851,0.993904378066501
"Texas Health Resources",4033160000.00001,4050445429.16849,17285429.1684847,24074582.9878069,0.00609562193349851,0.993904378066501
"Texas Health Resources",4300547000,4246829940.74032,-53717059.2596803,24074582.9878069,0.00609562193349851,0.993904378066501
"Texas Health Resources",4431238000,4453187310.71978,21949310.71978,24074582.9878069,0.00609562193349851,0.993904378066501
"The Carle Foundation (IL)",497346999.999999,497346999.999985,-1.41263008117676e-05,30684024.8482224,0.0386791179039617,0.961320882096038
"The Carle Foundation (IL)",558037999.999999,568352818.147634,10314818.1476346,30684024.8482224,0.0386791179039617,0.961320882096038
"The Carle Foundation (IL)",657678999.999999,628438681.219254,-29240318.7807451,30684024.8482224,0.0386791179039617,0.961320882096038
"The Carle Foundation (IL)",709757000.000001,695225006.350415,-14531993.6495862,30684024.8482224,0.0386791179039617,0.961320882096038
"The Carle Foundation (IL)",743755000.000001,769496291.193122,25741291.1931217,30684024.8482224,0.0386791179039617,0.961320882096038
"The Carle Foundation (IL)",784610000.000001,852133104.283359,67523104.2833586,30684024.8482224,0.0386791179039617,0.961320882096038
"The Carle Foundation (IL)",1011561000,944124352.116904,-67436647.8830965,30684024.8482224,0.0386791179039617,0.961320882096038
"ThedaCare, Inc. (WI)",655820000.000001,655819999.999891,-0.000109434127807617,18847858.6823815,0.0236892412958964,0.976310758704104
"ThedaCare, Inc. (WI)",667914999.999999,666311886.54087,-1603113.4591285,18847858.6823815,0.0236892412958964,0.976310758704104
"ThedaCare, Inc. (WI)",677317000,707016733.160731,29699733.160731,18847858.6823815,0.0236892412958964,0.976310758704104
"ThedaCare, Inc. (WI)",759827000,750338070.901298,-9488929.09870207,18847858.6823815,0.0236892412958964,0.976310758704104
"ThedaCare, Inc. (WI)",840158000.000001,796452078.354572,-43705921.645429,18847858.6823815,0.0236892412958964,0.976310758704104
"ThedaCare, Inc. (WI)",857885000.000001,845547315.447099,-12337684.5529021,18847858.6823815,0.0236892412958964,0.976310758704104
"ThedaCare, Inc. (WI)",862726000.000001,897825628.859669,35099628.8596681,18847858.6823815,0.0236892412958964,0.976310758704104
"Thomas Health System, Inc. (WV)",232765207,232765206.999959,-4.05311584472656e-05,6342678.93905761,0.0244089368725426,0.975591063127457
"Thomas Health System, Inc. (WV)",246190796,254740610.084311,8549814.08431116,6342678.93905761,0.0244089368725426,0.975591063127457
"Thomas Health System, Inc. (WV)",254697934,256631677.225129,1933743.22512919,6342678.93905761,0.0244089368725426,0.975591063127457
"Thomas Health System, Inc. (WV)",268147124,258537513.365328,-9609610.63467231,6342678.93905761,0.0244089368725426,0.975591063127457
"Thomas Health System, Inc. (WV)",271729155,260458239.281213,-11270915.7187876,6342678.93905761,0.0244089368725426,0.975591063127457
"Thomas Health System, Inc. (WV)",264121442,262393976.773507,-1727465.2264927,6342678.93905761,0.0244089368725426,0.975591063127457
"Thomas Health System, Inc. (WV)",253037645,264344848.683969,11307203.6839697,6342678.93905761,0.0244089368725426,0.975591063127457
"Tift County Hospital Authority",255292000,255292000.00009,8.9794397354126e-05,8279292.1658726,0.0266505403788096,0.97334945962119
"Tift County Hospital Authority",262903000,258494739.597714,-4408260.40228581,8279292.1658726,0.0266505403788096,0.97334945962119
"Tift County Hospital Authority",286903000,278053728.284607,-8849271.71539259,8279292.1658726,0.0266505403788096,0.97334945962119
"Tift County Hospital Authority",287897000,299174804.103147,11277804.1031463,8279292.1658726,0.0266505403788096,0.97334945962119
"Tift County Hospital Authority",304990000,321989000.987203,16999000.9872032,8279292.1658726,0.0266505403788096,0.97334945962119
"Tift County Hospital Authority",352099000.000001,346638851.755237,-5460148.24476385,8279292.1658726,0.0266505403788096,0.97334945962119
"Tift County Hospital Authority",384240000,373279440.291774,-10960559.7082267,8279292.1658726,0.0266505403788096,0.97334945962119
"Torrance Health Association (CA)",373036000,373036000.000123,0.000123202800750732,8516490.32961259,0.0189787786204318,0.981021221379568
"Torrance Health Association (CA)",390014000,378078638.916986,-11935361.0830142,8516490.32961259,0.0189787786204318,0.981021221379568
"Torrance Health Association (CA)",399548999.999999,411106699.800421,11557699.8004213,8516490.32961259,0.0189787786204318,0.981021221379568
"Torrance Health Association (CA)",434161999.999999,447178795.640337,13016795.6403376,8516490.32961259,0.0189787786204318,0.981021221379568
"Torrance Health Association (CA)",492889000,486589504.446032,-6299495.55396765,8516490.32961259,0.0189787786204318,0.981021221379568
"Torrance Health Association (CA)",541736000,529663220.490696,-12072779.509304,8516490.32961259,0.0189787786204318,0.981021221379568
"Torrance Health Association (CA)",572023999.999999,576757300.720119,4733300.72012007,8516490.32961259,0.0189787786204318,0.981021221379568
"Touro Infirmary (LA)",237096115,237096115.012167,0.0121675133705139,12015070.7354312,0.0398513386793625,0.960148661320638
"Touro Infirmary (LA)",292407000,301752179.166562,9345179.16656208,12015070.7354312,0.0398513386793625,0.960148661320638
"Touro Infirmary (LA)",334493000,301946085.286079,-32546914.7139215,12015070.7354312,0.0398513386793625,0.960148661320638
